cvd_delta_15m,cvd_source,cvd_zscore_15m,data_quality,data_ready,data_stale,flow_direction,funding_rate,funding_zscore,oi_delta_pct_15m,pair,qvol_5m,source,symbol,ts,volume_zscore_15m
-0.9165149334572921,real,-0.9165149334572921,OK,True,False,NO_TRADE,0.0,0.0,0.0,BZ/USDT:USDT,11488288.994099999,real,BZUSDT,2026-07-08T18:39:51.083620+00:00,0.31891210145179094
-0.11848091078415383,real,-0.11848091078415383,OK,True,False,NO_TRADE,2.121e-05,0.0,0.0,CAKE/USDT:USDT,173255.41700000002,real,CAKEUSDT,2026-07-08T18:39:51.086140+00:00,2.032093588981728
0.47523553507361244,real,0.47523553507361244,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,CAP/USDT:USDT,236624.86502,real,CAPUSDT,2026-07-08T18:39:51.088669+00:00,-0.14678207760474082
-2.6895604060140497,real,-2.6895604060140497,OK,True,False,NO_TRADE,5e-05,0.0,0.0,CATI/USDT:USDT,141913.41717,real,CATIUSDT,2026-07-08T18:39:51.091407+00:00,1.710871333979912
-2.5805051555146123,real,-2.5805051555146123,OK,True,False,NO_TRADE,-5.119e-05,0.0,0.0,CC/USDT:USDT,133028.42498,real,CCUSDT,2026-07-08T18:39:51.093962+00:00,-0.14597267635774935
1.4577685611107474,real,1.4577685611107474,OK,True,False,LONG_ONLY,-4.891e-05,0.0,0.0,CELO/USDT:USDT,39191.511723,real,CELOUSDT,2026-07-08T18:39:51.096381+00:00,0.6455274090307598
0.9321137924190902,real,0.9321137924190902,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,CHILLGUY/USDT:USDT,9819.468766,real,CHILLGUYUSDT,2026-07-08T18:39:51.098798+00:00,2.6176149864989555
-2.0933755447649474,real,-2.0933755447649474,OK,True,False,NO_TRADE,-6.756e-05,0.0,0.0,CHIP/USDT:USDT,348925.97753000003,real,CHIPUSDT,2026-07-08T18:39:51.101205+00:00,0.2674645729189839
-2.0874392889361233,real,-2.0874392889361233,OK,True,False,NO_TRADE,0.0001,0.0,0.0,CHZ/USDT:USDT,289778.13776,real,CHZUSDT,2026-07-08T18:39:51.103729+00:00,0.0016205553612176295
-2.6174228694939377,real,-2.6174228694939377,OK,True,False,SHORT_ONLY,0.00051244,0.0,0.0,CLO/USDT:USDT,1219846.50209,real,CLOUSDT,2026-07-08T18:39:51.106300+00:00,0.7381551990545923
1.1151378944755668,real,1.1151378944755668,OK,True,False,BOTH_ALLOWED,4.102e-05,0.0,0.0,COMP/USDT:USDT,32554.39667,real,COMPUSDT,2026-07-08T18:39:51.108799+00:00,-0.48806540522220854
-2.9932820885091336,real,-2.9932820885091336,OK,True,False,NO_TRADE,5e-05,0.0,0.0,CROSS/USDT:USDT,25990.20255,real,CROSSUSDT,2026-07-08T18:39:51.111260+00:00,2.5870229539609055
1.7879297133083505,real,1.7879297133083505,OK,True,False,BOTH_ALLOWED,0.0001,0.0,0.0,CRV/USDT:USDT,491725.13668,real,CRVUSDT,2026-07-08T18:39:51.113770+00:00,0.20877355897865224
-1.610434732854376,real,-1.610434732854376,OK,True,False,NO_TRADE,4.018e-05,0.0,0.0,DASH/USDT:USDT,291439.82991000003,real,DASHUSDT,2026-07-08T18:39:51.116811+00:00,-0.12349870817812618
-1.977522888481374,real,-1.977522888481374,OK,True,False,NO_TRADE,0.0001,0.0,0.0,DEEP/USDT:USDT,17181.189730000002,real,DEEPUSDT,2026-07-08T18:39:51.119510+00:00,-0.46722404263521905
1.5485871490653846,real,1.5485871490653846,OK,True,False,BOTH_ALLOWED,5e-05,0.0,0.0,DEXE/USDT:USDT,609540.4313999999,real,DEXEUSDT,2026-07-08T18:39:51.123931+00:00,-0.17603175334852023
-1.3716446170038028,real,-1.3716446170038028,OK,True,False,NO_TRADE,-5.82e-05,0.0,0.0,DOGE/USDT:USDT,5361753.30343,real,DOGEUSDT,2026-07-08T18:39:51.126892+00:00,0.12904750210307264
-0.8689436226754379,real,-0.8689436226754379,OK,True,False,NO_TRADE,-4.459e-05,0.0,0.0,DOT/USDT:USDT,1070491.0231,real,DOTUSDT,2026-07-08T18:39:51.129827+00:00,0.05521832174535447
1.7749719484415318,real,1.7749719484415318,OK,True,False,BOTH_ALLOWED,7.571e-05,0.0,0.0,DYDX/USDT:USDT,1158736.16192,real,DYDXUSDT,2026-07-08T18:39:51.132890+00:00,0.7329928858007172
-0.0550915122807007,real,-0.0550915122807007,OK,True,False,NO_TRADE,5e-05,0.0,0.0,DYM/USDT:USDT,14803.629390000002,real,DYMUSDT,2026-07-08T18:39:51.135684+00:00,-0.9898751818842912
-0.5864585711975279,real,-0.5864585711975279,OK,True,False,NO_TRADE,5e-05,0.0,0.0,EDEN/USDT:USDT,28039.060830000002,real,EDENUSDT,2026-07-08T18:39:51.138179+00:00,-0.011673652047792181
-1.510457091556918,real,-1.510457091556918,OK,True,False,NO_TRADE,5e-05,0.0,0.0,EDGE/USDT:USDT,3326748.8004,real,EDGEUSDT,2026-07-08T18:39:51.140641+00:00,-0.5860563200634333
