close,volume,rsi,ema55,atr_pct
1745.38,1969.24,42.30879455480696,1745.622101292331,0.1684131819960852
1745.36,2841.73,42.2615042635166,1745.6127405318907,0.16874476140412506
1746.6,450.2,46.271315406203534,1745.647999798609,0.16402335304248017
1747.04,615.67,47.660324701657565,1745.6977140915158,0.16060967814589014
1749.11,544.07,53.72179278418896,1745.8195814453902,0.16157972247943087
1748.23,1521.76,51.01685375376144,1745.9056678223405,0.15644677388060088
1749.19,309.74,53.75255085900682,1746.0229654001141,0.15131755945473038
1747.91,457.65,49.7619172263866,1746.0903594929673,0.14698701811608691
1747.06,584.87,47.25311260922187,1746.1249895110757,0.14321860827654845
1747.89,447.96,49.90878879333028,1746.1880255999658,0.1388102031217702
1749.88,663.29,55.67143106360224,1746.3198818285384,0.1390350259588674
1748.84,465.77,52.2860254961222,1746.409886048948,0.13849302337237973
1747.13,1285.61,47.20328436885956,1746.4356044043427,0.14225892941686313
1748.05,432.98,50.01841642845366,1746.493261389902,0.14056818265157034
1746.72,381.4,46.18454917493913,1746.5013591974055,0.13896915164639212
1745.64,443.05,43.28330459374558,1746.4705963689266,0.13701984680727924
1745.58,223.53,43.12123891888365,1746.4387893557507,0.12924215242205894
1746.59,512.49,46.73662061867774,1746.4441897359025,0.12542123769024466
1745.11,1454.55,42.47600178649454,1746.3965401024775,0.12708053745225437
1745.77,469.46,44.888806091064616,1746.3741636702462,0.12544623032787577
1747.35,834.02,50.26676611490289,1746.4090149677374,0.12819426362996436
1747.37,268.79,50.332836175193364,1746.4433358617468,0.1252904653115267
1747.71,862.75,51.512137131260985,1746.4885738666846,0.13054120636343858
1747.57,491.92,50.975414561625996,1746.5271962285888,0.13737141259229316
1747.27,462.32,49.77850848468193,1746.5537249347105,0.1304017971525737
1748.51,875.16,54.53078671709253,1746.623591901328,0.13558535657053725
1749.33,360.37,57.40146031362958,1746.7202493334235,0.1320072980440246
1748.38,233.62,53.21010099047238,1746.7795261429442,0.12881378545263922
1746.21,544.2,45.10786265118643,1746.7591859235533,0.1317056777136891
1747.51,649.7,50.01799199752431,1746.7860007119978,0.13226227314642294
1749.41,882.95,56.186568960977176,1746.8797149722834,0.13497143870951478
1748.79,674.4,53.851025063407555,1746.947939437559,0.13207356432188405
1747.8,708.5,50.25855075101919,1746.9783701719318,0.12957497879604002
1746.59,286.18,46.20167010635758,1746.9644998086485,0.12551497993299368
1748.14,662.41,51.592168366544655,1747.0064819583397,0.12645692460129793
1746.95,436.54,47.645069305428265,1747.0044647455418,0.1276035092280289
1745.42,560.59,43.08140913308,1746.9478767189153,0.12550889739991966
1742.0,5068.19,35.00913240685247,1746.7711668360969,0.13436340069283984
1747.44,3286.32,50.80062564352494,1746.7950537348077,0.15229599430718516
1745.58,1144.59,46.62882044178948,1746.7516589585646,0.15122544041022518
1744.5,564.01,44.3513273070079,1746.6712425671872,0.15009169043633636
1745.38,754.83,46.63837536580598,1746.6251267612163,0.1461349555299649
1746.25,574.02,48.87540444587177,1746.611729376887,0.14078304010134252
1745.27,681.69,46.51012944918932,1746.5638104705697,0.1398044424194949
1746.85,739.91,50.65622532064537,1746.5740315251924,0.1365704999562117
1744.26,496.16,44.55902043735056,1746.4913875421498,0.13785568960191863
1742.99,1364.75,41.89608840745344,1746.366337987073,0.14080607572068554
1742.97,748.66,41.853668576303,1746.2450402018205,0.14259349455917025
1744.26,1564.4,45.67438255431266,1746.1741459088985,0.14864962717523114
1744.19,1444.04,45.49967025864587,1746.1032835550093,0.14831636064618994
1740.1,2706.29,36.672831725717586,1745.8888805709018,0.16419396545277382
1741.03,2119.93,39.54477020905075,1745.715349121941,0.1618205048857297
1737.41,3130.04,33.2279450862234,1745.4187295104432,0.16973321524879123
1740.45,1430.67,41.65648053474185,1745.2412748850702,0.17251902880495654
